ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT ( lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);Temperature ( °C);Level (%);Voltage (Volt);Time since start in ms ; 
-6.3194; 8.0485; -3.0348; -0.5383; -0.0245; 0.4381; 5.0569; 33.65; -27.96; 18.01; 0.25; -52.35; 117.98; 60.103; 59.937008; 10.509907; 253.2; 3.753; 15.0; 27.0; 59.0; 3.718; 64266; 
-6.3194; 8.0485; -3.0348; -0.5383; -0.0245; 0.4381; 5.1165; 33.65; -27.96; 18.01; 0.25; -52.35; 117.98; 58.834; 59.937008; 10.509907; 253.2; 3.753; 15.0; 27.0; 59.0; 3.718; 64366; 
-4.7603; 7.632; -1.6195; 0.2473; 0.1151; -0.1055; 5.1165; 33.65; -27.96; 18.01; 0.25; -52.35; 117.98; 58.834; 59.937008; 10.509907; 253.2; 3.753; 15.0; 27.0; 59.0; 3.718; 64482; 
-4.7603; 7.632; -1.6195; 0.2473; 0.1151; -0.1055; 5.0569; 34.75; -27.96; 17.91; 0.25; -52.35; 117.98; 58.834; 59.937008; 10.509907; 253.2; 3.753; 15.0; 27.0; 59.0; 3.718; 64583; 
-6.1034; 7.8893; -3.668; 0.3464; -0.1823; 0.081; 5.0569; 34.75; -27.96; 17.91; 0.25; -52.35; 117.98; 58.71; 59.937008; 10.509907; 253.2; 3.753; 15.0; 27.0; 59.0; 3.718; 64684; 
-6.1034; 7.8893; -3.668; 0.3464; -0.1823; 0.081; 5.0569; 33.65; -26.76; 18.32; 9.75; -48.17; 120.62; 58.71; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 64796; 
-5.0493; 7.6013; -3.7903; -0.2281; 0.1066; 0.0981; 5.0569; 33.65; -26.76; 18.32; 9.75; -48.17; 120.62; 58.71; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 64926; 
-5.0493; 7.6013; -3.7903; -0.2281; 0.1066; 0.0981; 5.0569; 33.65; -26.76; 18.32; 9.75; -48.17; 120.62; 60.272; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 65029; 
-5.8329; 8.5094; -2.9849; -0.0586; -0.3038; 0.0959; 5.5541; 33.75; -29.16; 14.46; 9.75; -48.17; 120.62; 60.272; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 65176; 
-5.2837; 8.4848; -3.2762; 0.0341; -0.2547; -0.0224; 5.5541; 33.75; -29.16; 14.46; 9.75; -48.17; 120.62; 60.272; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 65287; 
-5.2837; 8.4848; -3.2762; 0.0341; -0.2547; -0.0224; 5.5541; 34.95; -29.57; 10.8; 29.66; -52.31; 116.66; 61.276; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 65405; 
-6.383; 9.0831; -2.5205; -0.2771; -0.5574; -0.0426; 7.1882; 34.95; -29.57; 10.8; 29.66; -52.31; 116.66; 61.276; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 65518; 
-6.383; 9.0831; -2.5205; -0.2771; -0.5574; -0.0426; 7.1882; 37.05; -29.47; 3.99; 29.66; -52.31; 116.66; 61.276; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 65623; 
-5.2476; 7.1921; -1.3671; -0.3144; -0.2004; -0.0938; 8.9816; 37.05; -29.47; 3.99; 29.66; -52.31; 116.66; 61.276; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 65732; 
-5.2476; 7.1921; -1.3671; -0.3144; -0.2004; -0.0938; 8.9816; 37.05; -29.47; 3.99; 29.66; -52.31; 116.66; 60.407; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 65832; 
-5.8183; 6.9125; -1.1737; 0.2654; 0.2995; 0.0128; 8.9816; 37.35; -28.46; 2.57; 32.77; -53.19; 106.91; 60.407; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 65958; 
-5.8183; 6.9125; -1.1737; 0.2654; 0.2995; 0.0128; 8.1776; 37.35; -28.46; 2.57; 32.77; -53.19; 106.91; 60.407; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 66058; 
-5.1565; 8.4109; -2.4473; 0.0437; 0.389; 0.1919; 8.1776; 37.35; -28.46; 2.57; 32.77; -53.19; 106.91; 58.093; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 66159; 
-5.1565; 8.4109; -2.4473; 0.0437; 0.389; 0.1919; 8.1776; 35.85; -29.97; 8.97; 32.77; -53.19; 106.91; 58.093; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 66259; 
-5.0462; 7.3594; -2.3796; 0.2569; -0.2793; 0.064; 6.9398; 35.85; -29.97; 8.97; 32.77; -53.19; 106.91; 58.093; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 66359; 
-5.0462; 7.3594; -2.3796; 0.2569; -0.2793; 0.064; 6.9398; 35.85; -29.97; 8.97; 32.77; -53.19; 106.91; 62.971; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 66459; 
-5.6238; 8.0702; -2.77; 0.1897; -0.47; 0.0213; 6.9398; 36.25; -29.57; 7.96; 23.75; -54.55; 110.98; 62.971; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 66594; 
-5.6238; 8.0702; -2.77; 0.1897; -0.47; 0.0213; 7.803; 36.25; -29.57; 7.96; 23.75; -54.55; 110.98; 62.971; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 66694; 
-4.5657; 7.6563; -2.2031; 0.0128; 0.1386; 0.0544; 7.803; 36.55; -29.26; 6.13; 23.75; -54.55; 110.98; 61.018; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 66795; 
-4.5657; 7.6563; -2.2031; 0.0128; 0.1386; 0.0544; 7.803; 36.55; -29.26; 6.13; 23.75; -54.55; 110.98; 61.018; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 66895; 
-5.6431; 8.3287; -2.1699; 0.0043; -0.3826; -0.0863; 8.1776; 36.55; -29.26; 6.13; 23.75; -54.55; 110.98; 61.018; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 66995; 
-5.6431; 8.3287; -2.1699; 0.0043; -0.3826; -0.0863; 8.1776; 37.85; -27.96; 2.17; 44.69; -53.87; 112.04; 61.018; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 67095; 
-5.5082; 6.8894; -1.7618; -0.0448; -0.1961; -0.2483; 8.1776; 37.85; -27.96; 2.17; 44.69; -53.87; 112.04; 61.045; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 67196; 
-5.5082; 6.8894; -1.7618; -0.0448; -0.1961; -0.2483; 11.7613; 37.85; -27.96; 2.17; 44.69; -53.87; 112.04; 61.045; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 67297; 
-6.5758; 6.8237; -1.718; 0.2068; -0.1482; -0.0682; 11.7613; 40.45; -23.96; 0.84; 44.69; -53.87; 112.04; 61.045; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 67410; 
-6.5758; 6.8237; -1.718; 0.2068; -0.1482; -0.0682; 11.7613; 40.45; -23.96; 0.84; 44.69; -53.87; 112.04; 54.777; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 67511; 
-6.4227; 7.3364; -1.712; 0.0405; 0.0181; 0.2142; 9.6361; 39.95; -23.86; 2.27; 27.94; -51.32; 104.78; 54.777; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 67623; 
-6.4227; 7.3364; -1.712; 0.0405; 0.0181; 0.2142; 9.6361; 39.95; -23.86; 2.27; 27.94; -51.32; 104.78; 54.777; 59.937096; 10.510044; 253.0; 5.3793; 15.0; 27.0; 59.0; 3.718; 67723; 
-6.0838; 6.9867; -1.4761; -0.0277; 0.1407; 0.2185; 10.4602; 39.95; -23.86; 2.27; 27.94; -51.32; 104.78; 54.777; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 67850; 
-6.0838; 6.9867; -1.4761; -0.0277; 0.1407; 0.2185; 10.4602; 38.05; -27.26; 1.45; 27.94; -51.32; 104.78; 53.25; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 67950; 
-6.3237; 6.7321; -1.894; 0.065; -0.0703; 0.1887; 10.4602; 38.05; -27.26; 1.45; 27.94; -51.32; 104.78; 53.25; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 68050; 
-6.3237; 6.7321; -1.894; 0.065; -0.0703; 0.1887; 9.8647; 36.65; -29.26; -0.17; 51.05; -51.52; 108.39; 53.25; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 68168; 
-8.7319; 9.133; -1.4716; -0.1556; -0.7333; 0.2867; 9.8647; 36.65; -29.26; -0.17; 51.05; -51.52; 108.39; 54.769; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 68268; 
-8.7319; 9.133; -1.4716; -0.1556; -0.7333; 0.2867; 12.7671; 36.65; -29.26; -0.17; 51.05; -51.52; 108.39; 54.769; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 68372; 
-4.0621; 8.244; -0.845; 0.0757; -0.1577; 0.1013; 12.7671; 33.85; -33.67; -2.71; 51.05; -51.52; 108.39; 54.769; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 68472; 
-4.0621; 8.244; -0.845; 0.0757; -0.1577; 0.1013; 12.7671; 33.85; -33.67; -2.71; 51.05; -51.52; 108.39; 55.652; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 68572; 
-3.7647; 7.7019; -0.9483; 0.3485; -0.291; -0.4658; 11.7613; 33.85; -33.67; -2.71; 51.05; -51.52; 108.39; 55.652; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 68675; 
-3.7647; 7.7019; -0.9483; 0.3485; -0.291; -0.4658; 11.7613; 37.75; -29.26; -4.03; 37.32; -58.9; 102.63; 55.652; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 68789; 
-6.2055; 8.2809; -1.976; 0.3091; 0.3432; 0.0512; 12.9176; 37.75; -29.26; -4.03; 37.32; -58.9; 102.63; 55.652; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 68894; 
-6.2055; 8.2809; -1.976; 0.3091; 0.3432; 0.0512; 12.9176; 38.15; -27.56; 0.95; 37.32; -58.9; 102.63; 59.449; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 68994; 
-5.4029; 6.8676; -3.0442; 0.6022; 0.4572; 0.0053; 12.9176; 38.15; -27.56; 0.95; 37.32; -58.9; 102.63; 59.449; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 69098; 
-5.4029; 6.8676; -3.0442; 0.6022; 0.4572; 0.0053; 10.3383; 37.35; -27.76; 5.21; 28.64; -50.4; 106.6; 59.449; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 69208; 
-7.2599; 6.9631; -4.0283; -0.1865; -0.7887; 0.1226; 10.3383; 37.35; -27.76; 5.21; 28.64; -50.4; 106.6; 59.739; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 69312; 
-7.2599; 6.9631; -4.0283; -0.1865; -0.7887; 0.1226; 10.3383; 37.35; -27.76; 5.21; 28.64; -50.4; 106.6; 59.739; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 69412; 
-5.9393; 6.7071; -1.8129; 0.145; -0.4146; 0.2324; 10.3383; 37.15; -30.27; -1.7; 28.64; -50.4; 106.6; 59.739; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 69527; 
-5.9393; 6.7071; -1.8129; 0.145; -0.4146; 0.2324; 7.803; 37.15; -30.27; -1.7; 28.64; -50.4; 106.6; 54.281; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 69627; 
-6.3258; 5.9822; -1.9045; 0.5777; -0.0693; 0.162; 7.803; 37.15; -30.27; -1.7; 28.64; -50.4; 106.6; 54.281; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 69728; 
-6.3258; 5.9822; -1.9045; 0.5777; -0.0693; 0.162; 7.803; 35.75; -30.67; -2.41; 69.98; -51.8; 114.08; 54.281; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 69831; 
-6.545; 10.3851; -3.6758; -0.5297; -0.1279; -0.2505; 7.803; 35.75; -30.67; -2.41; 69.98; -51.8; 114.08; 54.281; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 69933; 
-6.545; 10.3851; -3.6758; -0.5297; -0.1279; -0.2505; 7.1882; 35.75; -30.67; -2.41; 69.98; -51.8; 114.08; 56.547; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 70044; 
-4.5082; 6.8481; -1.0198; -0.5617; -0.0011; 0.146; 7.1882; 36.55; -28.96; -8.1; 69.98; -51.8; 114.08; 56.547; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 70173; 
-4.5082; 6.8481; -1.0198; -0.5617; -0.0011; 0.146; 7.1882; 36.55; -28.96; -8.1; 69.98; -51.8; 114.08; 56.547; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 70275; 
-2.5685; 3.6663; -0.344; 1.3035; 0.3603; -0.1311; 7.1882; 35.85; -29.67; -5.35; 49.4; -52.8; 99.74; 63.731; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 70403; 
-2.5685; 3.6663; -0.344; 1.3035; 0.3603; -0.1311; 5.3622; 35.85; -29.67; -5.35; 49.4; -52.8; 99.74; 63.731; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 70532; 
-5.8479; 8.1793; -7.578; 1.2769; 1.0978; -0.033; 5.3622; 35.15; -23.96; 14.86; 49.4; -52.8; 99.74; 63.731; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 70656; 
-7.1366; 10.559; -12.0579; -0.4242; -0.3922; 0.032; 5.3622; 35.15; -23.96; 14.86; 49.4; -52.8; 99.74; 65.006; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 70812; 
-7.1366; 10.559; -12.0579; -0.4242; -0.3922; 0.032; 6.5447; 32.15; -25.36; 18.72; 70.9; -40.36; 138.38; 65.006; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 70943; 
-3.9542; 7.86; -10.9475; -3.4491; -1.8823; -0.3826; 6.5447; 32.15; -25.36; 18.72; 70.9; -40.36; 138.38; 59.376; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 71043; 
-3.9542; 7.86; -10.9475; -3.4491; -1.8823; -0.3826; 6.5447; 37.35; -28.56; -7.89; 70.9; -40.36; 138.38; 59.376; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 71143; 
-3.1586; 5.2303; 0.1965; -0.7631; -0.9358; 0.0053; 6.5447; 37.35; -28.56; -7.89; 70.9; -40.36; 138.38; 59.376; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 71243; 
-3.1586; 5.2303; 0.1965; -0.7631; -0.9358; 0.0053; 6.5447; 37.35; -28.56; -7.89; 70.9; -40.36; 138.38; 59.376; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 71343; 
-3.2608; 4.9939; 0.8118; 0.858; 1.0232; 0.1567; 5.9588; 37.55; -27.86; -10.03; 98.72; -45.28; 133.83; 55.102; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 71443; 
-3.2608; 4.9939; 0.8118; 0.858; 1.0232; 0.1567; 5.9588; 37.55; -27.86; -10.03; 98.72; -45.28; 133.83; 55.102; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 71543; 
-5.7223; 9.1096; -5.9123; 2.0699; 1.9601; 0.5393; 5.0569; 37.55; -27.86; -10.03; 98.72; -45.28; 133.83; 55.102; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 71652; 
-5.7223; 9.1096; -5.9123; 2.0699; 1.9601; 0.5393; 5.0569; 34.55; -28.86; 13.44; 98.72; -45.28; 133.83; 71.702; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 71753; 
-6.6571; 11.3798; -8.2716; 0.5457; 0.1471; 0.2483; 5.0569; 34.55; -28.86; 13.44; 98.72; -45.28; 133.83; 71.702; 59.937176; 10.510219; 253.1; 3.69045; 15.0; 27.0; 59.0; 3.718; 71854; 
-6.6571; 11.3798; -8.2716; 0.5457; 0.1471; 0.2483; 4.2915; 33.75; -27.66; 14.56; 89.9; -43.27; 150.48; 71.702; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 71955; 
-4.4377; 7.1587; -6.7049; -0.6043; -0.8271; -0.3645; 4.2915; 33.75; -27.66; 14.56; 89.9; -43.27; 150.48; 71.702; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 72055; 
-4.4377; 7.1587; -6.7049; -0.6043; -0.8271; -0.3645; 4.9397; 33.75; -27.66; 14.56; 89.9; -43.27; 150.48; 55.385; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 72169; 
-1.4704; 6.0262; -2.2066; -1.2929; -0.1077; -0.1951; 4.9397; 38.85; -28.06; -3.73; 89.9; -43.27; 150.48; 55.385; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 72269; 
-1.4704; 6.0262; -2.2066; -1.2929; -0.1077; -0.1951; 4.9397; 38.85; -28.06; -3.73; 89.9; -43.27; 150.48; 55.385; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 72369; 
-1.524; 2.3495; 0.3341; 1.5423; 0.5553; 0.2729; 4.9397; 38.85; -28.06; -3.73; 89.9; -43.27; 150.48; 52.611; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 72469; 
-1.524; 2.3495; 0.3341; 1.5423; 0.5553; 0.2729; 5.9588; 39.25; -26.76; 4.3; 33.05; -54.32; 110.35; 52.611; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 72569; 
-7.9702; 10.4248; -10.0678; 0.356; -0.3944; 0.2931; 5.9588; 39.25; -26.76; 4.3; 33.05; -54.32; 110.35; 52.611; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 72673; 
-7.9702; 10.4248; -10.0678; 0.356; -0.3944; 0.2931; 4.9397; 39.15; -18.26; 17.1; 33.05; -54.32; 110.35; 52.611; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 72787; 
-8.1236; 8.6752; -7.2072; 1.2343; -0.2601; 0.2451; 4.9397; 39.15; -18.26; 17.1; 33.05; -54.32; 110.35; 73.348; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 72888; 
-8.1236; 8.6752; -7.2072; 1.2343; -0.2601; 0.2451; 4.9397; 39.15; -18.26; 17.1; 33.05; -54.32; 110.35; 73.348; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 72988; 
-6.5601; 3.274; -6.288; -0.5436; -0.7983; 0.5468; 4.9397; 40.15; -22.86; 11.51; 82.73; -40.21; 145.79; 73.348; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 73112; 
-6.5601; 3.274; -6.288; -0.5436; -0.7983; 0.5468; 4.9397; 40.15; -22.86; 11.51; 82.73; -40.21; 145.79; 61.399; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 73213; 
-9.8015; 7.3912; -4.017; -1.4677; -0.6747; 0.3453; 4.7134; 40.15; -22.86; 11.51; 82.73; -40.21; 145.79; 61.399; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 73326; 
-9.8015; 7.3912; -4.017; -1.4677; -0.6747; 0.3453; 4.7134; 37.85; -29.97; -7.79; 82.73; -40.21; 145.79; 61.399; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 73426; 
-2.4019; 5.7051; -1.5798; -1.2406; 1.1383; 0.0661; 4.7134; 37.85; -29.97; -7.79; 82.73; -40.21; 145.79; 53.092; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 73527; 
-2.4019; 5.7051; -1.5798; -1.2406; 1.1383; 0.0661; 7.3588; 38.55; -29.06; -6.37; 55.72; -52.45; 105.21; 53.092; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 73646; 
-2.5947; 5.5109; 0.5639; 0.4231; 0.826; 1.0381; 7.3588; 38.55; -29.06; -6.37; 55.72; -52.45; 105.21; 53.092; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 73773; 
-2.5947; 5.5109; 0.5639; 0.4231; 0.826; 1.0381; 7.1045; 38.55; -29.06; -6.37; 55.72; -52.45; 105.21; 53.092; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 73873; 
-1.2759; 8.8881; -2.1849; 1.2172; 0.1226; -0.3858; 7.1045; 32.15; -33.57; 9.38; 55.72; -52.45; 105.21; 67.172; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 73973; 
-1.2759; 8.8881; -2.1849; 1.2172; 0.1226; -0.3858; 7.1045; 32.15; -33.57; 9.38; 55.72; -52.45; 105.21; 67.172; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 74073; 
-4.4345; 6.7198; -6.8676; 2.056; 0.7962; 0.1716; 4.8821; 32.15; -33.57; 9.38; 55.72; -52.45; 105.21; 67.172; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 74173; 
-4.4345; 6.7198; -6.8676; 2.056; 0.7962; 0.1716; 4.8821; 31.45; -21.56; 24.11; 23.14; -60.34; 141.73; 69.404; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 74273; 
-6.0819; 5.9323; -6.6511; 0.162; -0.1492; -0.1332; 4.8821; 31.45; -21.56; 24.11; 23.14; -60.34; 141.73; 69.404; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 74373; 
-6.0819; 5.9323; -6.6511; 0.162; -0.1492; -0.1332; 4.3933; 34.75; -21.66; 20.45; 23.14; -60.34; 141.73; 69.404; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 74493; 
-9.7838; 5.0366; -7.8697; -0.5489; -2.3992; -0.2057; 4.3933; 34.75; -21.66; 20.45; 23.14; -60.34; 141.73; 64.934; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 74593; 
-9.7838; 5.0366; -7.8697; -0.5489; -2.3992; -0.2057; 4.7134; 34.75; -21.66; 20.45; 23.14; -60.34; 141.73; 64.934; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 74715; 
-0.6842; 7.1898; -7.1071; -2.0752; 1.5743; -0.6523; 4.7134; 42.25; -21.26; 3.28; 101.77; -32.09; 157.74; 64.934; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 74816; 
-0.6842; 7.1898; -7.1071; -2.0752; 1.5743; -0.6523; 4.7134; 42.25; -21.26; 3.28; 101.77; -32.09; 157.74; 64.934; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 74916; 
-2.604; 3.043; 0.3352; -0.5415; 0.6512; 0.1034; 4.7134; 42.25; -21.26; 3.28; 101.77; -32.09; 157.74; 54.507; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 75016; 
-2.604; 3.043; 0.3352; -0.5415; 0.6512; 0.1034; 8.4703; 39.45; -23.66; 5.31; 101.77; -32.09; 157.74; 54.507; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 75116; 
-7.8542; 10.3888; -1.2629; 1.7704; -0.0821; 1.1426; 8.4703; 39.45; -23.66; 5.31; 101.77; -32.09; 157.74; 54.507; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 75216; 
-7.8542; 10.3888; -1.2629; 1.7704; -0.0821; 1.1426; 5.0569; 31.95; -22.56; 23.3; 2.88; -51.01; 126.89; 70.464; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 75328; 
-5.5294; 6.9048; -6.5686; 0.9859; -0.4199; -0.1535; 5.0569; 31.95; -22.56; 23.3; 2.88; -51.01; 126.89; 70.464; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 75428; 
-5.5294; 6.9048; -6.5686; 0.9859; -0.4199; -0.1535; 5.0569; 31.95; -22.56; 23.3; 2.88; -51.01; 126.89; 70.464; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 75528; 
-6.4511; 4.7799; -8.7204; -0.761; -0.6885; 0.2483; 4.5505; 34.85; -19.06; 23.4; 2.88; -51.01; 126.89; 57.523; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 75635; 
-6.4511; 4.7799; -8.7204; -0.761; -0.6885; 0.2483; 4.5505; 34.85; -19.06; 23.4; 2.88; -51.01; 126.89; 57.523; 59.93724; 10.510376; 253.1; 2.9398499; 15.0; 27.0; 59.0; 3.718; 75735; 
-9.9829; 6.4294; -7.3094; -0.9678; -1.3813; 1.2161; 4.8821; 34.85; -19.06; 23.4; 2.88; -51.01; 126.89; 57.523; 59.937225; 10.510564; 253.0; 1.7514; 15.0; 27.0; 59.0; 3.718; 75836; 
